Timestamp,model 1,model 2,model 3,model 4,model 5,average
2016-06-27 09:00:00+00:00,0.44792995,0.4439153,0.4439194,0.44004327,0.44390473,0.4439425
2016-06-27 09:10:00+00:00,0.44789496,0.4438499,0.4438504,0.43997484,0.44384682,0.44388342
2016-06-27 09:20:00+00:00,0.44797155,0.4438629,0.4438308,0.4400247,0.4438972,0.44391742
2016-06-27 09:30:00+00:00,0.44803444,0.44385076,0.44377017,0.440053,0.44391775,0.4439252
2016-06-27 09:40:00+00:00,0.44817486,0.44385853,0.44368988,0.440134,0.4439596,0.44396335
2016-06-27 09:50:00+00:00,0.44816324,0.4436365,0.4434399,0.43990892,0.44369537,0.4437688
2016-06-27 10:00:00+00:00,0.44813243,0.44343415,0.44323397,0.43968517,0.44346264,0.44358963
2016-06-27 10:10:00+00:00,0.44818035,0.4433155,0.44313502,0.43956956,0.44332385,0.44350487
2016-06-27 10:20:00+00:00,0.44819292,0.44324282,0.4430393,0.43950766,0.44325137,0.44344682
2016-06-27 10:30:00+00:00,0.44824788,0.4431177,0.442885,0.43940842,0.4431269,0.44335717
2016-06-27 10:40:00+00:00,0.44825676,0.4430449,0.44281542,0.43933535,0.4430589,0.44330224
2016-06-27 10:50:00+00:00,0.4484062,0.4429519,0.44266158,0.43930578,0.44299388,0.44326386
2016-06-27 11:00:00+00:00,0.44851938,0.4428586,0.4424837,0.43927908,0.4429197,0.4432121
2016-06-27 11:10:00+00:00,0.44885352,0.44286826,0.44234082,0.4394459,0.44301105,0.4433039
2016-06-27 11:20:00+00:00,0.44891843,0.44279101,0.4422133,0.43941712,0.44296733,0.44326144
2016-06-27 11:30:00+00:00,0.44885364,0.44270518,0.44211018,0.43932122,0.44289726,0.44317752
2016-06-27 11:40:00+00:00,0.4487742,0.44262114,0.44201565,0.43921572,0.44282714,0.44309077
2016-06-27 11:50:00+00:00,0.4487857,0.44256172,0.4419154,0.43917188,0.4428039,0.4430477
2016-06-27 12:00:00+00:00,0.44882187,0.4425209,0.44184572,0.43915233,0.44279948,0.44302806
2016-06-27 12:10:00+00:00,0.44875965,0.44247255,0.4418028,0.4390927,0.44275817,0.44297713
2016-06-27 12:20:00+00:00,0.44867948,0.4424257,0.44175673,0.43902785,0.44270843,0.44291964
2016-06-27 12:30:00+00:00,0.44855365,0.44232804,0.44166222,0.43891066,0.44260705,0.44281235
2016-06-27 12:40:00+00:00,0.44842044,0.44224507,0.44161475,0.4387982,0.4425159,0.4427189
2016-06-27 12:50:00+00:00,0.4482819,0.4421635,0.4415623,0.43869114,0.44242418,0.44262457
2016-06-27 13:00:00+00:00,0.4481733,0.4420971,0.4415236,0.43860292,0.44234732,0.44254884
2016-06-27 13:10:00+00:00,0.44802406,0.4420294,0.44148487,0.4385119,0.4422571,0.4424615
2016-06-27 13:20:00+00:00,0.4478456,0.44196805,0.4414557,0.43841928,0.44216222,0.44237018
2016-06-27 13:30:00+00:00,0.4476615,0.44188103,0.441409,0.43829346,0.44204527,0.44225803
2016-06-27 13:40:00+00:00,0.44750962,0.44181377,0.44136083,0.4382031,0.44196245,0.44216996
2016-06-27 13:50:00+00:00,0.44735005,0.441752,0.44132656,0.43811435,0.4418841,0.44208542
2016-06-27 14:00:00+00:00,0.4471129,0.44165114,0.4412738,0.43796706,0.4417461,0.44195017
2016-06-27 14:10:00+00:00,0.44707903,0.44163397,0.441266,0.43798387,0.44175443,0.44194347
2016-06-27 14:20:00+00:00,0.44688913,0.44154313,0.44118097,0.4378909,0.44166893,0.4418346
2016-06-27 14:30:00+00:00,0.44661966,0.44137982,0.44101653,0.4377219,0.44147673,0.44164294
2016-06-27 14:40:00+00:00,0.44631442,0.44114032,0.44072068,0.4374956,0.44122595,0.4413794
2016-06-27 14:50:00+00:00,0.44602874,0.44093096,0.44046822,0.43731743,0.4410006,0.44114918
2016-06-27 15:00:00+00:00,0.445641,0.4406099,0.44004256,0.43702447,0.440669,0.4407974
2016-06-27 15:10:00+00:00,0.44529358,0.4402674,0.4395732,0.43674642,0.4403206,0.44044027
2016-06-27 15:20:00+00:00,0.44479856,0.43982312,0.4389911,0.43634742,0.43984562,0.43996114
2016-06-27 15:30:00+00:00,0.44440672,0.43938822,0.43838662,0.43600547,0.43939754,0.43951687
2016-06-27 15:40:00+00:00,0.4439102,0.43888053,0.4377119,0.43557906,0.43885636,0.43898764
2016-06-27 15:50:00+00:00,0.4433746,0.43837962,0.43705446,0.43514252,0.4383124,0.43845272
2016-06-27 16:00:00+00:00,0.44274572,0.43780178,0.43629968,0.4346248,0.43768328,0.43783107
2016-06-27 16:10:00+00:00,0.44217995,0.43724406,0.43556815,0.4341349,0.43709484,0.43724442
2016-06-27 16:20:00+00:00,0.44156066,0.43667534,0.43483293,0.43362868,0.4364845,0.4366364
2016-06-27 16:30:00+00:00,0.4407601,0.43593955,0.43386647,0.43292445,0.4356727,0.43583268
2016-06-27 16:40:00+00:00,0.43965515,0.43505394,0.4327898,0.4319589,0.4346865,0.43482885
2016-06-27 16:50:00+00:00,0.4385861,0.43420142,0.43175647,0.43103573,0.43372387,0.43386072
2016-06-27 17:00:00+00:00,0.43770215,0.43344337,0.43080562,0.43027225,0.4328717,0.433019
2016-06-27 17:10:00+00:00,0.43683204,0.43270305,0.42988384,0.42955202,0.4320594,0.43220606
2016-06-27 17:20:00+00:00,0.43607476,0.43199518,0.428938,0.4289183,0.4313149,0.43144822
2016-06-27 17:30:00+00:00,0.43542698,0.43129098,0.42796367,0.42835242,0.43056083,0.43071896
2016-06-27 17:40:00+00:00,0.4348496,0.43062758,0.42704415,0.42781627,0.4298581,0.4300391
2016-06-27 17:50:00+00:00,0.4343786,0.43002528,0.42618573,0.4273554,0.4292283,0.4294347
2016-06-27 18:00:00+00:00,0.4337978,0.42937702,0.4252954,0.42682043,0.42853197,0.42876452
2016-06-27 18:10:00+00:00,0.4331716,0.42866272,0.42431885,0.4262477,0.42777938,0.42803603
2016-06-27 18:20:00+00:00,0.43255213,0.42797762,0.4233939,0.4256757,0.42705026,0.42732993
2016-06-27 18:30:00+00:00,0.43184635,0.42727366,0.42248502,0.4250456,0.42628247,0.42658663
2016-06-27 18:40:00+00:00,0.43097284,0.42645654,0.4214801,0.42428443,0.42535052,0.42570886
2016-06-27 18:50:00+00:00,0.4298654,0.42542955,0.42021582,0.42326295,0.42421174,0.42459708
2016-06-27 19:00:00+00:00,0.42882136,0.42441797,0.4189423,0.4222669,0.42317238,0.4235242
2016-06-27 19:10:00+00:00,0.42788813,0.4234689,0.41774893,0.42137522,0.42215723,0.4225277
2016-06-27 19:20:00+00:00,0.42706308,0.42261887,0.41667807,0.42059857,0.42126226,0.42164415
2016-06-27 19:30:00+00:00,0.42618415,0.4217401,0.41557145,0.4198129,0.4203179,0.4207253
2016-06-27 19:40:00+00:00,0.4253265,0.42089283,0.41451782,0.41905245,0.41941157,0.41984025
2016-06-27 19:50:00+00:00,0.42447832,0.42013827,0.4136137,0.4183486,0.41855258,0.41902632
2016-06-27 20:00:00+00:00,0.42372176,0.41941878,0.41270757,0.41772437,0.4177583,0.41826615
2016-06-27 20:10:00+00:00,0.4230877,0.418765,0.4118719,0.41718018,0.41705033,0.417591
2016-06-27 20:20:00+00:00,0.42248085,0.4181411,0.41107684,0.41664258,0.41641366,0.416951
2016-06-27 20:30:00+00:00,0.4221057,0.41768026,0.41048288,0.41628823,0.41594994,0.41650143
2016-06-27 20:40:00+00:00,0.42159215,0.41722497,0.40992132,0.41589966,0.41546637,0.41602087
2016-06-27 20:50:00+00:00,0.42122158,0.4168589,0.40946335,0.41558176,0.4150654,0.41563815
2016-06-27 21:00:00+00:00,0.4208465,0.4164908,0.40899807,0.41527483,0.41467828,0.4152577
2016-06-27 21:10:00+00:00,0.42040786,0.41609862,0.4085179,0.41493756,0.41424844,0.41484207
2016-06-27 21:20:00+00:00,0.41982874,0.41558778,0.40790564,0.4144432,0.41370586,0.41429424
2016-06-27 21:30:00+00:00,0.41898653,0.41494918,0.40714127,0.41376466,0.4130544,0.41357923
2016-06-27 21:40:00+00:00,0.4184722,0.41449332,0.40656596,0.41330883,0.4125967,0.41308743
2016-06-27 21:50:00+00:00,0.4180784,0.41418782,0.40620628,0.41298103,0.41229367,0.41274944
2016-06-27 22:00:00+00:00,0.41786525,0.41405332,0.40606603,0.41280475,0.41214657,0.41258717
2016-06-27 22:10:00+00:00,0.41787544,0.41400576,0.40596148,0.41278997,0.4121555,0.4125576
2016-06-27 22:20:00+00:00,0.4178929,0.41394144,0.40584075,0.4127655,0.41217226,0.41252255
2016-06-27 22:30:00+00:00,0.417819,0.41382033,0.40567058,0.41267836,0.41209674,0.41241702
2016-06-27 22:40:00+00:00,0.4177675,0.41373703,0.4055737,0.4126427,0.41204488,0.41235313
2016-06-27 22:50:00+00:00,0.41771027,0.41366428,0.4054827,0.41261843,0.4119972,0.41229457
2016-06-27 23:00:00+00:00,0.4176549,0.4135782,0.40536022,0.41258672,0.41194242,0.41222447
2016-06-27 23:10:00+00:00,0.4176468,0.41349655,0.40525645,0.41258818,0.41188926,0.41217548
2016-06-27 23:20:00+00:00,0.41768566,0.41341984,0.40513843,0.41261673,0.41187143,0.41214642
2016-06-27 23:30:00+00:00,0.41762927,0.41327167,0.4049254,0.41254765,0.4117623,0.4120272
2016-06-27 23:40:00+00:00,0.4175121,0.4130866,0.40467045,0.41244134,0.41161174,0.41186446
2016-06-27 23:50:00+00:00,0.41747555,0.41293445,0.40445244,0.41237748,0.4115156,0.4117511
2016-06-28 00:00:00+00:00,0.4174188,0.41275913,0.40418124,0.41230297,0.41142234,0.4116169
2016-06-28 00:10:00+00:00,0.4174212,0.412667,0.40402082,0.41229087,0.4113892,0.41155782
2016-06-28 00:20:00+00:00,0.41730186,0.4125535,0.4038496,0.41223478,0.41131717,0.4114514
2016-06-28 00:30:00+00:00,0.41714934,0.41243243,0.4037348,0.41212785,0.4111979,0.41132846
2016-06-28 00:40:00+00:00,0.4168075,0.41218102,0.40347582,0.41189557,0.4109313,0.41105825
2016-06-28 00:50:00+00:00,0.41630986,0.4117992,0.40305108,0.41151488,0.41053367,0.41064176
2016-06-28 01:00:00+00:00,0.4158012,0.41139627,0.40259767,0.41110846,0.41010123,0.41020098
2016-06-28 01:10:00+00:00,0.41524383,0.41090313,0.40200973,0.41061792,0.40961385,0.40967768
2016-06-28 01:20:00+00:00,0.4147385,0.41036785,0.40132564,0.41014993,0.40911728,0.40913987
2016-06-28 01:30:00+00:00,0.4145696,0.40994048,0.40070134,0.40990278,0.4087898,0.4087808
2016-06-28 01:40:00+00:00,0.41443905,0.40952802,0.40008733,0.40968335,0.40848827,0.4084452
2016-06-28 01:50:00+00:00,0.41457185,0.4093411,0.3997411,0.40968272,0.4084415,0.40835565
2016-06-28 02:00:00+00:00,0.4147856,0.4092089,0.39945543,0.40972754,0.40844434,0.4083244
2016-06-28 02:10:00+00:00,0.41496238,0.40910167,0.39921087,0.40976155,0.40845776,0.40829888
2016-06-28 02:20:00+00:00,0.41508076,0.40903783,0.3990733,0.40979147,0.4084721,0.4082911
2016-06-28 02:30:00+00:00,0.41520163,0.4089831,0.39894778,0.40982008,0.4085052,0.40829158
2016-06-28 02:40:00+00:00,0.41519687,0.4088755,0.3987903,0.40976328,0.4084518,0.40821558
2016-06-28 02:50:00+00:00,0.41507056,0.40873542,0.39861757,0.40965217,0.40833935,0.40808302
2016-06-28 03:00:00+00:00,0.41496375,0.40859938,0.39844722,0.40955096,0.40823194,0.40795866
2016-06-28 03:10:00+00:00,0.41479287,0.40843195,0.39824647,0.40942293,0.4080767,0.40779418
2016-06-28 03:20:00+00:00,0.41461298,0.40825635,0.3980403,0.40928572,0.407915,0.40762204
2016-06-28 03:30:00+00:00,0.41446188,0.40810424,0.39785212,0.40918064,0.4077788,0.40747553
2016-06-28 03:40:00+00:00,0.41434744,0.40793788,0.39763394,0.40907833,0.4076431,0.40732813
2016-06-28 03:50:00+00:00,0.41417393,0.4077392,0.39738104,0.40893903,0.40747726,0.40714207
2016-06-28 04:00:00+00:00,0.4139485,0.4074883,0.3970789,0.40875113,0.4072474,0.40690285
2016-06-28 04:10:00+00:00,0.41375598,0.4072562,0.39680123,0.40859067,0.40704456,0.40668973
2016-06-28 04:20:00+00:00,0.41357282,0.40702558,0.39652038,0.40842775,0.40685448,0.40648016
2016-06-28 04:30:00+00:00,0.41327426,0.4067085,0.39613384,0.4081385,0.40658364,0.40616775
2016-06-28 04:40:00+00:00,0.41309014,0.40648228,0.39583737,0.40796044,0.4064121,0.40595645
2016-06-28 04:50:00+00:00,0.41302356,0.40632927,0.3956275,0.4078673,0.40632036,0.40583363
2016-06-28 05:00:00+00:00,0.41303435,0.40622213,0.39547065,0.40782076,0.40627635,0.40576488
2016-06-28 05:10:00+00:00,0.41294596,0.40607536,0.3952846,0.40770292,0.40617794,0.40563735
2016-06-28 05:20:00+00:00,0.41292062,0.40600026,0.39517638,0.40765357,0.4061396,0.40557808
2016-06-28 05:30:00+00:00,0.4128383,0.40591723,0.39507776,0.40756124,0.4060775,0.4054944
2016-06-28 05:40:00+00:00,0.41281095,0.4058653,0.39500475,0.40751383,0.40604395,0.40544778
2016-06-28 05:50:00+00:00,0.41279593,0.405808,0.39494562,0.40747482,0.4059776,0.40540037
2016-06-28 06:00:00+00:00,0.41284773,0.40579948,0.39494622,0.40749606,0.40596914,0.40541172
2016-06-28 06:10:00+00:00,0.41290852,0.40580374,0.3949499,0.40753198,0.4059922,0.4054373
2016-06-28 06:20:00+00:00,0.4130533,0.40584397,0.39498097,0.40763953,0.40606788,0.4055171
2016-06-28 06:30:00+00:00,0.41323563,0.4058845,0.39497572,0.40776652,0.40615827,0.40560412
2016-06-28 06:40:00+00:00,0.4132646,0.40583622,0.39484376,0.40777475,0.40614808,0.40557346
2016-06-28 06:50:00+00:00,0.4132652,0.4058131,0.39477304,0.40777788,0.40614042,0.4055539
2016-06-28 07:00:00+00:00,0.41333035,0.40579748,0.39471534,0.40781677,0.40614712,0.4055614
2016-06-28 07:10:00+00:00,0.4132255,0.4057143,0.3945666,0.4077397,0.40606922,0.40546307
2016-06-28 07:20:00+00:00,0.4132752,0.4057169,0.3945194,0.40779024,0.4060935,0.40547904
2016-06-28 07:30:00+00:00,0.41331944,0.4057171,0.39448273,0.40782982,0.40611354,0.40549254
2016-06-28 07:40:00+00:00,0.41328034,0.4056961,0.39445567,0.4078067,0.40609398,0.40546656
2016-06-28 07:50:00+00:00,0.41314515,0.40562183,0.39436066,0.40770656,0.40600485,0.4053678
2016-06-28 08:00:00+00:00,0.4130501,0.40556756,0.39426646,0.4076293,0.40595052,0.4052928
2016-06-28 08:10:00+00:00,0.41288683,0.40547454,0.3941281,0.40750158,0.4058379,0.40516576
2016-06-28 08:20:00+00:00,0.41288987,0.40544668,0.39404058,0.40751088,0.40583083,0.40514374
2016-06-28 08:30:00+00:00,0.41288635,0.40538588,0.39393008,0.40750322,0.4057612,0.40509334
2016-06-28 08:40:00+00:00,0.41306755,0.4053995,0.3938274,0.4076658,0.40580678,0.40515342
2016-06-28 08:50:00+00:00,0.413179,0.4054078,0.39374298,0.4077689,0.40584952,0.40518966
2016-06-28 09:00:00+00:00,0.4132317,0.4054228,0.39372456,0.40782022,0.40587425,0.4052147
2016-06-28 09:10:00+00:00,0.41319367,0.40540415,0.3936882,0.4078011,0.4058508,0.4051876
2016-06-28 09:20:00+00:00,0.4131638,0.40538555,0.39365953,0.40779078,0.40582135,0.40516424
2016-06-28 09:30:00+00:00,0.4131516,0.4053676,0.39362705,0.4077934,0.405797,0.40514737
2016-06-28 09:40:00+00:00,0.4131218,0.40533367,0.39358163,0.40776852,0.40573835,0.40510878
2016-06-28 09:50:00+00:00,0.41298214,0.4051734,0.39343387,0.40762037,0.4054916,0.40494028
2016-06-28 10:00:00+00:00,0.41302297,0.4051558,0.39337754,0.40763903,0.40549305,0.40493768
2016-06-28 10:10:00+00:00,0.41303012,0.40515465,0.3933616,0.4076513,0.40549743,0.404939
2016-06-28 10:20:00+00:00,0.41300425,0.40511066,0.39330173,0.4076324,0.40544507,0.40489882
2016-06-28 10:30:00+00:00,0.41304293,0.4050979,0.3932554,0.40766445,0.4054423,0.4049006
2016-06-28 10:40:00+00:00,0.41310087,0.40509257,0.3931792,0.40771946,0.40545607,0.4049096
2016-06-28 10:50:00+00:00,0.413107,0.40506417,0.393094,0.40773767,0.4054454,0.40488964
2016-06-28 11:00:00+00:00,0.41315392,0.40506577,0.39304918,0.40778887,0.40546316,0.4049042
2016-06-28 11:10:00+00:00,0.4133096,0.4051318,0.39308938,0.4079303,0.40556043,0.40500432
2016-06-28 11:20:00+00:00,0.4133391,0.40512985,0.39307916,0.4079584,0.405564,0.4050141
2016-06-28 11:30:00+00:00,0.4133272,0.40510803,0.39304498,0.4079633,0.40553278,0.40499526
2016-06-28 11:40:00+00:00,0.41333804,0.4051153,0.39303017,0.4079845,0.4055524,0.40500408
2016-06-28 11:50:00+00:00,0.41338804,0.4051327,0.3930474,0.40803498,0.4055678,0.4050342
2016-06-28 12:00:00+00:00,0.41332766,0.40507567,0.39298743,0.40798596,0.405475,0.40497032
2016-06-28 12:10:00+00:00,0.41326758,0.40500888,0.39294213,0.40792042,0.405357,0.4048992
2016-06-28 12:20:00+00:00,0.4132181,0.4049713,0.39291844,0.40789104,0.4052727,0.4048543
2016-06-28 12:30:00+00:00,0.41314116,0.40489936,0.39285403,0.4078176,0.4051504,0.40477252
2016-06-28 12:40:00+00:00,0.41299602,0.40477937,0.39275032,0.4076941,0.40497467,0.40463892
2016-06-28 12:50:00+00:00,0.41295156,0.4047085,0.39267486,0.407655,0.40486315,0.40457064
2016-06-28 13:00:00+00:00,0.41282114,0.40461767,0.39262033,0.40753937,0.40469962,0.40445963
2016-06-28 13:10:00+00:00,0.41270074,0.4044938,0.39255145,0.40741077,0.40446973,0.4043253
2016-06-28 13:20:00+00:00,0.41263875,0.40440667,0.39253792,0.4073406,0.4042654,0.4042379
2016-06-28 13:30:00+00:00,0.4125485,0.40432948,0.39249605,0.40725562,0.40413105,0.4041521
2016-06-28 13:40:00+00:00,0.41255197,0.40436885,0.39253706,0.4073183,0.40415713,0.40418667
2016-06-28 13:50:00+00:00,0.41250023,0.4043286,0.39250448,0.40728635,0.40409896,0.40414372
2016-06-28 14:00:00+00:00,0.4124486,0.40428397,0.39246184,0.40727645,0.4040291,0.4041
2016-06-28 14:10:00+00:00,0.4125674,0.40433145,0.3924511,0.40743318,0.40411234,0.4041791
2016-06-28 14:20:00+00:00,0.4126399,0.40433344,0.39239413,0.40752327,0.4041353,0.40420523
2016-06-28 14:30:00+00:00,0.4127377,0.4044174,0.3924349,0.4076743,0.40426165,0.40430516
2016-06-28 14:40:00+00:00,0.4127942,0.40442497,0.39240563,0.40774256,0.40428922,0.4043313
2016-06-28 14:50:00+00:00,0.41274843,0.40442166,0.39239687,0.4077529,0.4042776,0.40431947
2016-06-28 15:00:00+00:00,0.4127024,0.40441668,0.39239222,0.40775043,0.4042565,0.40430364
2016-06-28 15:10:00+00:00,0.4126316,0.4043877,0.39236438,0.40771303,0.40420938,0.4042612
2016-06-28 15:20:00+00:00,0.41252413,0.4043138,0.39232954,0.4076336,0.4040689,0.404174
2016-06-28 15:30:00+00:00,0.41239753,0.40419757,0.392241,0.40751532,0.4038856,0.4040474
2016-06-28 15:40:00+00:00,0.41208813,0.40399492,0.39209017,0.40725994,0.40354538,0.40379572
2016-06-28 15:50:00+00:00,0.41191223,0.4038682,0.39199138,0.4071184,0.4033423,0.40364653
2016-06-28 16:00:00+00:00,0.41165218,0.4037288,0.3919165,0.4069155,0.403095,0.4034616
2016-06-28 16:10:00+00:00,0.4112492,0.4035113,0.3917695,0.40660957,0.40273136,0.40317416
2016-06-28 16:20:00+00:00,0.41104427,0.4034481,0.3917325,0.4064982,0.40263262,0.40307117
2016-06-28 16:30:00+00:00,0.41082874,0.4034082,0.391743,0.40640205,0.40253678,0.40298375
2016-06-28 16:40:00+00:00,0.4106209,0.40336424,0.391763,0.40629157,0.40241295,0.40289053
2016-06-28 16:50:00+00:00,0.41046348,0.4033531,0.3917989,0.40622866,0.402354,0.40283966
2016-06-28 17:00:00+00:00,0.41034338,0.4033494,0.39182493,0.40619582,0.40231788,0.40280628
2016-06-28 17:10:00+00:00,0.41024193,0.40332422,0.3918208,0.40615487,0.40226084,0.4027605
2016-06-28 17:20:00+00:00,0.41024533,0.40327156,0.39174718,0.40614486,0.40219957,0.4027217
2016-06-28 17:30:00+00:00,0.41009483,0.40320587,0.39171913,0.40604866,0.40206188,0.4026261
2016-06-28 17:40:00+00:00,0.40989164,0.40310794,0.39165306,0.4059243,0.40189278,0.40249395
2016-06-28 17:50:00+00:00,0.40972087,0.40302217,0.39158964,0.4058336,0.40174538,0.4023823
2016-06-28 18:00:00+00:00,0.4095423,0.4029823,0.39159292,0.4057517,0.4016448,0.4023028
2016-06-28 18:10:00+00:00,0.40929458,0.40288872,0.3915357,0.40560347,0.4014656,0.4021576
2016-06-28 18:20:00+00:00,0.4091265,0.40281475,0.39146662,0.4055158,0.4013602,0.40205678
2016-06-28 18:30:00+00:00,0.4089832,0.40272912,0.39139563,0.40543008,0.40123212,0.40195403
2016-06-28 18:40:00+00:00,0.40874395,0.40260738,0.39130512,0.4052754,0.40103465,0.4017933
2016-06-28 18:50:00+00:00,0.40850112,0.4024975,0.39124453,0.40511292,0.4008366,0.4016385
2016-06-28 19:00:00+00:00,0.40834257,0.402374,0.39112854,0.40498734,0.40065408,0.4014973
2016-06-28 19:10:00+00:00,0.40816936,0.40224224,0.39100718,0.404849,0.400462,0.4013459
2016-06-28 19:20:00+00:00,0.4080048,0.4021327,0.3909226,0.4047287,0.40029025,0.4012158
2016-06-28 19:30:00+00:00,0.40781704,0.4019766,0.39074546,0.40457228,0.4000948,0.4010412
2016-06-28 19:40:00+00:00,0.40761808,0.40180635,0.3905816,0.40440133,0.3998546,0.40085238
2016-06-28 19:50:00+00:00,0.40737596,0.40163976,0.39041418,0.40421945,0.39962155,0.40065417
2016-06-28 20:00:00+00:00,0.40707716,0.4014197,0.3902071,0.40397334,0.39931116,0.4003977
2016-06-28 20:10:00+00:00,0.40687189,0.40126526,0.3900202,0.40381065,0.39913929,0.40022144
2016-06-28 20:20:00+00:00,0.40680817,0.40119302,0.3899176,0.40376273,0.3990816,0.4001526
2016-06-28 20:30:00+00:00,0.40672335,0.4011234,0.38983798,0.4037032,0.39900732,0.40007907
2016-06-28 20:40:00+00:00,0.40664932,0.40106043,0.38975063,0.40365154,0.39894482,0.40001136
2016-06-28 20:50:00+00:00,0.4066452,0.40105745,0.38973004,0.40366018,0.39895132,0.40000886
2016-06-28 21:00:00+00:00,0.40652016,0.40102407,0.38969153,0.4035988,0.3988977,0.39994645
2016-06-28 21:10:00+00:00,0.40635392,0.4009529,0.38962683,0.40349713,0.39880738,0.39984763
2016-06-28 21:20:00+00:00,0.40623572,0.400881,0.3895483,0.4034155,0.3987109,0.39975828
2016-06-28 21:30:00+00:00,0.40614465,0.4008217,0.389486,0.4033482,0.3986299,0.3996861
2016-06-28 21:40:00+00:00,0.40603182,0.40075195,0.38940516,0.403279,0.39854497,0.3996026
2016-06-28 21:50:00+00:00,0.40587732,0.40066177,0.38929942,0.40316886,0.3984307,0.3994876
2016-06-28 22:00:00+00:00,0.40571615,0.40055254,0.3891803,0.40304813,0.39828122,0.39935568
2016-06-28 22:10:00+00:00,0.40559533,0.4004542,0.38906243,0.40294904,0.39817417,0.39924705
2016-06-28 22:20:00+00:00,0.4055737,0.40041068,0.38898563,0.40292573,0.3981333,0.3992058
2016-06-28 22:30:00+00:00,0.40554914,0.4003693,0.3889132,0.40291116,0.39811492,0.39917153
2016-06-28 22:40:00+00:00,0.40560392,0.40033773,0.38883984,0.40292606,0.3981199,0.3991655
2016-06-28 22:50:00+00:00,0.40551266,0.40023637,0.38872316,0.40282977,0.39799798,0.39905998
2016-06-28 23:00:00+00:00,0.4054875,0.4002192,0.3886866,0.4028222,0.39800417,0.39904398
2016-06-28 23:10:00+00:00,0.40550575,0.400175,0.3885975,0.40281552,0.39800853,0.3990205
2016-06-28 23:20:00+00:00,0.40549347,0.40009576,0.38850197,0.4027707,0.39793757,0.39895988
2016-06-28 23:30:00+00:00,0.40558353,0.40004,0.38839126,0.4027907,0.3979396,0.398949
2016-06-28 23:40:00+00:00,0.4056892,0.3999842,0.38830394,0.40281186,0.39790952,0.39893976
2016-06-28 23:50:00+00:00,0.40578923,0.39996094,0.38824594,0.40284914,0.39792955,0.39895493
2016-06-29 00:00:00+00:00,0.40587088,0.39992112,0.38814938,0.40287253,0.39794698,0.3989522
2016-06-29 00:10:00+00:00,0.40609303,0.39998657,0.38814884,0.40302414,0.39811915,0.39907438
2016-06-29 00:20:00+00:00,0.406113,0.39999154,0.38813302,0.40303433,0.39816883,0.39908814
2016-06-29 00:30:00+00:00,0.40611747,0.40000144,0.38813764,0.40303814,0.39821124,0.3991012
2016-06-29 00:40:00+00:00,0.40611753,0.40002853,0.38813862,0.40305507,0.39830393,0.39912874
2016-06-29 00:50:00+00:00,0.4062831,0.4001193,0.3881731,0.40318915,0.3985056,0.39925405
2016-06-29 01:00:00+00:00,0.406404,0.40016967,0.38817143,0.4032775,0.39865005,0.39933452
2016-06-29 01:10:00+00:00,0.40651128,0.40021777,0.3881937,0.40335757,0.39876407,0.3994089
2016-06-29 01:20:00+00:00,0.40652016,0.40019447,0.38814533,0.40334812,0.3987732,0.39939624
2016-06-29 01:30:00+00:00,0.40659067,0.4002064,0.38812947,0.4033891,0.39883596,0.39943033
2016-06-29 01:40:00+00:00,0.40684363,0.4003082,0.38820165,0.40358102,0.3990235,0.39959162
2016-06-29 01:50:00+00:00,0.40698096,0.4003553,0.38819042,0.40369326,0.39914984,0.399674
2016-06-29 02:00:00+00:00,0.40701684,0.40037888,0.38816196,0.40375456,0.39923778,0.39971
2016-06-29 02:10:00+00:00,0.40708467,0.40038198,0.38811678,0.4038066,0.39929628,0.39973724
2016-06-29 02:20:00+00:00,0.40721855,0.40041962,0.38810426,0.40391815,0.3993982,0.39981174
2016-06-29 02:30:00+00:00,0.4073129,0.40037352,0.38796481,0.4039576,0.39945096,0.39981198
2016-06-29 02:40:00+00:00,0.40747365,0.40031195,0.3877995,0.40402937,0.39946386,0.39981568
2016-06-29 02:50:00+00:00,0.40771094,0.40029424,0.38769874,0.40415052,0.3995186,0.39987463
2016-06-29 03:00:00+00:00,0.40792975,0.40028062,0.3876106,0.4042563,0.39958948,0.3999334
2016-06-29 03:10:00+00:00,0.40801075,0.4001723,0.38742,0.4042381,0.3995313,0.3998745
2016-06-29 03:20:00+00:00,0.40804902,0.40011483,0.38732997,0.4042235,0.3994994,0.39984336
2016-06-29 03:30:00+00:00,0.40799347,0.40006006,0.3872738,0.40416288,0.3994375,0.39978552
2016-06-29 03:40:00+00:00,0.4078826,0.3999763,0.38719302,0.40406072,0.39932644,0.39968783
2016-06-29 03:50:00+00:00,0.40773335,0.39985672,0.3870721,0.40391338,0.39918315,0.39955172
2016-06-29 04:00:00+00:00,0.40763113,0.399751,0.38696483,0.40379143,0.39906228,0.3994401
2016-06-29 04:10:00+00:00,0.40755382,0.39966312,0.38687226,0.40369946,0.39895484,0.39934868
2016-06-29 04:20:00+00:00,0.40747723,0.39958417,0.38679338,0.4036188,0.39885497,0.3992657
2016-06-29 04:30:00+00:00,0.40738532,0.39949656,0.38671532,0.4035093,0.39873627,0.39916855
2016-06-29 04:40:00+00:00,0.40726623,0.3993619,0.38659924,0.4033566,0.39854923,0.3990266
2016-06-29 04:50:00+00:00,0.40707895,0.3991909,0.386472,0.40315777,0.3982854,0.398837
